Landscape,id,SurveyYear,WBI,HHwealth,Village,Lat,Long,vlgLat,vlgLong,Arrival,Livelihood1,Livelihood2,Livelihood3,Livelihood4,Gender,age,Ethnicity,indig,HHsize,BenefPa,HhTypeControl
makira,10045,2017,.6548006534576416,26911672,androka,-14.687262,49.774018,-14.687476,49.774044,1956,agriculture,livestock,,,man,61,tsimihety,0,10,1,0
makira,10046,2017,.7407823801040649,17576700,androka,-14.687546,49.774844,-14.687476,49.774044,1990,agriculture,livestock,,,man,43,tsimihety,0,8,1,0
makira,10047,2017,.6261276602745056,4415462.5,androka,-14.687807,49.774468,-14.687476,49.774044,1996,agriculture,business,,,man,21,tsimihety,0,4,1,0
makira,10048,2017,.6031817197799683,10071135,androka,-14.687611,49.774314,-14.687476,49.774044,1971,agriculture,livestock,,,man,46,tsimihety,0,3,1,0
makira,10049,2017,.5438892245292664,2480578.75,androka,-14.687408,49.774176,-14.687476,49.774044,1927,agriculture,,,,man,90,tsimihety,0,9,1,0
makira,10050,2017,.5981658101081848,31715904,tsaravilona,-14.935289,49.406372,-14.935036,49.405239,1979,agriculture,livestock,,,man,38,tsimihety,0,7,1,0
makira,10051,2017,.4790192842483521,19293776,tsaravilona,-14.933237,49.404712,-14.935036,49.405239,2016,agriculture,livestock,,,man,42,betsimisaraka,0,5,1,0
makira,10052,2017,.3874228000640869,400720.71875,tsaravilona,-14.933133,49.404922,-14.935036,49.405239,2016,agriculture,livestock,,,man,42,betsimisaraka,0,5,1,0
makira,10053,2017,.5356541275978088,19123712,tsaravilona,-14.934536,49.405305,-14.935036,49.405239,1995,agriculture,,,,man,22,antaimoro,1,2,1,0
makira,10054,2017,.5681078433990479,12614467,tsaravilona,-14.934686,49.405586,-14.935036,49.405239,2004,agriculture,livestock,,,man,32,makoa,1,6,1,0
makira,10055,2017,.5633165240287781,6508970.5,tsaravilona,-14.935174,49.403678,-14.935036,49.405239,1989,agriculture,livestock,,,man,30,antaimoro,1,13,1,0
makira,10056,2017,.4786449670791626,1283037.875,tsaravilona,-14.93536,49.403609,-14.935036,49.405239,1979,agriculture,livestock,,,man,38,antaimoro,1,8,1,0
makira,10057,2017,.6543889045715332,19405974,tsaravilona,-14.935253,49.403404,-14.935036,49.405239,1964,agriculture,livestock,,,man,53,tsimihety,0,11,1,0
makira,10058,2017,.6268388628959656,50753780,tsaravilona,-14.937903,49.406782,-14.935036,49.405239,1968,agriculture,livestock,,,man,49,tsimihety,0,8,1,0
makira,10059,2017,.5694928169250488,22292538,tsaravilona,-14.938224,49.406883,-14.935036,49.405239,1990,agriculture,livestock,,,man,27,tsimihety,0,5,1,0
makira,10060,2017,.5082163214683533,1965990,tsaravilona,-14.934771,49.405478,-14.935036,49.405239,1988,agriculture,,,,man,29,makoa,1,4,1,0
makira,10061,2017,.5085532665252686,11823580,tsaravilona,-14.934694,49.405421,-14.935036,49.405239,1977,agriculture,livestock,,,woman,40,tsimihety,0,3,1,0
makira,10062,2017,.5691184401512146,4308773.5,tsaravilona,-14.934527,49.405302,-14.935036,49.405239,1980,agriculture,livestock,,,man,37,makoa,1,3,1,0
makira,10063,2017,.5697174072265625,20372386,tsaravilona,-14.934682,49.404224,-14.935036,49.405239,2013,teacher,agriculture,,,man,31,makoa,1,3,1,0
makira,10064,2017,.7052592039108276,29776230,tsaravilona,-14.934443,49.405251,-14.935036,49.405239,2004,agriculture,livestock,,,man,46,antaimoro,1,8,1,0
makira,10065,2017,.6803668141365051,17246420,tsaravilona,-14.934683,49.406215,-14.935036,49.405239,2002,agriculture,livestock,,,man,50,antaimoro,1,5,1,0
makira,10066,2017,.8368706703186035,16857606,antanamangotroka,-14.690367,49.640736,-14.708852,49.649418,2017,agriculture,livestock,,,man,40,tsimihety,0,5,1,0
makira,10067,2017,.6667789816856384,10989104,antanamangotroka,-14.689845,49.639355,-14.708852,49.649418,2017,agriculture,,,,woman,61,tsimihety,0,8,1,0
makira,10068,2017,.8335392475128174,12441232,antanamangotroka,-14.702126,49.652885,-14.708852,49.649418,2017,agriculture,business,,,man,62,betsimisaraka,0,9,1,0
makira,10069,2017,.8023207783699036,23389638,antanamangotroka,-14.701736,49.652542,-14.708852,49.649418,1970,agriculture,livestock,,,man,47,betsimisaraka,0,5,1,0
makira,10070,2017,.6968370079994202,13611889,antanamangotroka,-14.701763,49.652458,-14.708852,49.649418,1990,agriculture,,,,woman,37,betsileo,1,4,1,0
makira,10071,2017,.3681826889514923,11565085,ankasikety,-15.1723,49.929221,-15.17777,49.929108,1995,agriculture,livestock,,,man,44,tsimihety,0,7,1,0
makira,10072,2017,.2765113115310669,1335942.25,ankasikety,-15.172298,49.929094,-15.17777,49.929108,2016,agriculture,livestock,,,man,26,antaimoro,1,4,1,0
makira,10073,2017,.337114006280899,3950894.25,ankasikety,-15.178804,49.9315,-15.17777,49.929108,1990,agriculture,livestock,,,man,27,makoa,1,4,1,0
makira,10074,2017,.4284110069274902,11362433,ankasikety,-15.178989,49.931132,-15.17777,49.929108,1996,agriculture,livestock,,,man,21,makoa,1,3,1,0
makira,10075,2017,.3364402055740356,9066789,ankasikety,-15.178658,49.931297,-15.17777,49.929108,2001,agriculture,livestock,,,man,38,makoa,1,6,1,0
makira,10076,2017,.3373385965824127,774865.5625,ankasikety,-15.178317,49.930983,-15.17777,49.929108,1998,agriculture,,,,man,36,antaimoro,1,3,1,0
makira,10077,2017,.3373385965824127,1466617.125,ankasikety,-15.178386,49.93104,-15.17777,49.929108,1998,agriculture,livestock,,,man,19,makoa,1,4,0,0
makira,10078,2017,.3070559799671173,2525815.5,ankasikety,-15.182382,49.923919,-15.17777,49.929108,1996,agriculture,livestock,,,man,44,betsimisaraka,0,8,1,0
makira,10079,2017,.3031630218029022,1291439.375,ankasikety,-15.182999,49.924802,-15.17777,49.929108,2016,agriculture,,,,man,24,merina,1,2,1,0
makira,10080,2017,.3368145227432251,1340236.75,ankasikety,-15.181166,49.925905,-15.17777,49.929108,1999,agriculture,livestock,,,man,26,betsimisaraka,0,4,1,0
makira,10081,2017,.4871420860290527,28449416,ankasikety,-15.17712,49.929231,-15.17777,49.929108,1995,agriculture,livestock,,,man,49,makoa,1,3,1,0
makira,10082,2017,.337114006280899,4680742.5,ankasikety,-15.176396,49.927222,-15.17777,49.929108,1997,agriculture,livestock,,,man,45,antaimoro,1,5,1,0
makira,10083,2017,.3373385965824127,764897.5,ankasikety,-15.175946,49.927208,-15.17777,49.929108,2010,agriculture,livestock,,,man,19,antaimoro,1,2,1,0
makira,10084,2017,.4276249408721924,14356676,ankasikety,-15.180157,49.934907,-15.17777,49.929108,2011,agriculture,livestock,,,man,50,makoa,1,4,1,0
makira,10085,2017,.3978663980960846,5082656,ankasikety,-15.179808,49.934749,-15.17777,49.929108,2000,agriculture,livestock,,,man,20,tsimihety,0,4,1,0
makira,10086,2017,.3672842979431152,3838757.25,ankasikety,-15.170583,49.923515,-15.17777,49.929108,2009,agriculture,livestock,business,,man,26,betsimisaraka,0,4,1,0
makira,10087,2017,.3373385965824127,1081232.5,beharamy,-15.162299,49.890078,-15.161427,49.8983,2003,agriculture,livestock,,,man,24,merina,1,5,1,0
makira,10088,2017,.3670971393585205,3303423,beharamy,-15.162112,49.89021,-15.161427,49.8983,2003,agriculture,livestock,,,man,39,merina,1,6,1,0
makira,10089,2017,.3673966228961945,3182949.5,beharamy,-15.161776,49.890439,-15.161427,49.8983,2003,agriculture,livestock,,,man,48,merina,1,2,1,0
makira,10090,2017,.306344747543335,551331.5625,beharamy,-15.161906,49.889977,-15.161427,49.8983,2003,agriculture,livestock,,,man,22,merina,1,2,1,0
makira,10091,2017,.3681826889514923,10898415,beharamy,-15.161763,49.890208,-15.161427,49.8983,2003,agriculture,livestock,,,man,37,merina,1,6,1,0
makira,10092,2017,.3670971393585205,1042285.1875,beharamy,-15.161733,49.890164,-15.161427,49.8983,2003,agriculture,livestock,,,man,31,merina,1,4,1,0
makira,10093,2017,.3070559799671173,1522874.25,beharamy,-15.161626,49.889694,-15.161427,49.8983,2003,agriculture,livestock,,,woman,26,makoa,1,2,0,0
makira,10094,2017,.246041551232338,1413407.25,beharamy,-15.152955,49.904768,-15.161427,49.8983,2015,agriculture,livestock,,,man,64,tsimihety,0,2,1,0
makira,10095,2017,.3975669145584106,2258432.75,beharamy,-15.152649,49.904313,-15.161427,49.8983,2012,agriculture,livestock,,,man,49,makoa,1,2,0,0
makira,10096,2017,.3975669145584106,3987043.25,beharamy,-15.16441,49.908732,-15.161427,49.8983,2014,agriculture,livestock,,,man,20,makoa,1,2,0,0
makira,10097,2017,.3966685235500336,9486012,beharamy,-15.164375,49.908666,-15.161427,49.8983,1999,agriculture,livestock,,,man,55,makoa,1,2,1,0
makira,10098,2017,.3373385965824127,1673485.125,beharamy,-15.167374,49.903268,-15.161427,49.8983,1988,agriculture,livestock,,,man,36,antaimoro,1,8,0,0
makira,10099,2017,.3673966228961945,4144746.75,beharamy,-15.163579,49.917361,-15.161427,49.8983,1985,agriculture,livestock,,,man,52,makoa,1,5,0,0
makira,10100,2017,.5405951738357544,12698613,tanambao_sud,,,,,2014,official,housekeeping,,,man,35,betsimisaraka,0,4,1,0
makira,10101,2017,.7018154859542847,27602240,marofototra,-15.049629,50.075633,-15.04952,50.07568,1974,agriculture,business,,,man,43,antaimoro,1,4,1,0
makira,10102,2017,.4822010099887848,1693503.75,marofototra,-15.049956,50.07555,-15.04952,50.07568,1971,agriculture,,,,man,46,merina,1,2,1,0
makira,10103,2017,.5028635859489441,515093.1875,marofototra,-15.049716,50.07557,-15.04952,50.07568,1949,agriculture,,,,woman,68,antaimoro,1,2,1,0
makira,10104,2017,.5396593809127808,9372472,marofototra,-15.049697,50.075631,-15.04952,50.07568,1965,agriculture,,,,man,52,tsimihety,0,6,1,0
makira,10105,2017,.5411192178726196,5800456,marofototra,-15.048308,50.076561,-15.04952,50.07568,1989,agriculture,mason,,,man,31,betsimisaraka,0,3,1,0
makira,10106,2017,.4187535345554352,1454116.125,marofototra,-15.049682,50.075664,-15.04952,50.07568,1950,agriculture,,,,woman,67,betsimisaraka,0,2,1,1
makira,10107,2017,.5947969555854797,3543144.5,marofototra,-15.049819,50.075727,-15.04952,50.07568,1958,agriculture,,,,woman,59,makoa,1,3,1,1
makira,10108,2017,.5730488300323486,13495619,marofototra,-15.049609,50.075522,-15.04952,50.07568,1969,agriculture,,,,man,48,merina,1,5,1,0
makira,10109,2017,.6519184112548828,8306098.5,marofototra,-15.049686,50.075388,-15.04952,50.07568,1966,agriculture,,,,man,51,merina,1,3,1,0
makira,10110,2017,.5405951738357544,2567562.75,marofototra,-15.049419,50.075107,-15.04952,50.07568,1983,agriculture,,,,man,57,betsimisaraka,0,7,1,0
makira,10111,2017,.6850084066390991,10441988,marofototra,-15.048866,50.074485,-15.04952,50.07568,1966,agriculture,,,,man,51,betsimisaraka,0,4,1,1
makira,10112,2017,.6314430236816406,16433357,marofototra,-15.048349,50.074274,-15.04952,50.07568,1986,agriculture,,,,man,31,makoa,1,3,1,1
makira,10113,2017,.5735355019569397,13942203,marofototra,-15.049282,50.075315,-15.04952,50.07568,1979,agriculture,,,,man,46,betsimisaraka,0,4,1,0
makira,10114,2017,.8254164457321167,7856103.5,marofototra,-15.049936,50.076332,-15.04952,50.07568,2000,agriculture,business,,,man,52,antaimoro,1,7,1,0
makira,10115,2017,.5104997158050537,3401815.25,marofototra,-15.049873,50.076299,-15.04952,50.07568,1949,agriculture,,,,woman,68,antaimoro,1,2,1,0
makira,10116,2017,.5437769293785095,7213259.5,marofototra,-15.050147,50.07635,-15.04952,50.07568,1986,agriculture,,,,man,31,antaimoro,1,5,1,1
makira,10117,2017,.5123339295387268,3704284.25,marofototra,-15.050126,50.076482,-15.04952,50.07568,1981,agriculture,,,,man,36,antaimoro,1,4,1,1
makira,10118,2017,.620550274848938,10041986,marofototra,-15.04996,50.076002,-15.04952,50.07568,1958,agriculture,,,,woman,59,antaimoro,1,2,1,0
makira,10119,2017,.6301703453063965,5963050.5,marofototra,-15.049432,50.075755,-15.04952,50.07568,1955,agriculture,,,,man,62,merina,1,5,1,0
makira,10120,2017,.4831368029117584,4310403,marofototra,-15.04949,50.075755,-15.04952,50.07568,1944,agriculture,,,,man,73,betsimisaraka,0,3,1,1
makira,10121,2017,.6615384817123413,79179312,marofototra,-15.049522,50.075831,-15.04952,50.07568,1982,agriculture,,,,woman,35,makoa,1,5,1,1
makira,10122,2017,.4488115608692169,3920404.5,marofototra,-15.049645,50.075567,-15.04952,50.07568,1973,agriculture,business,,,woman,44,betsimisaraka,0,6,1,1
makira,10123,2017,.5419801473617554,12417529,ambinanitelo_antanambazaha,-15.038262,50.062737,-15.038262,50.062737,1964,agriculture,business,,,man,53,betsimisaraka,0,3,1,0
makira,10124,2017,.5679206252098083,22002698,ambinanitelo_antanambazaha,-15.038409,50.062613,-15.038262,50.062737,1963,agriculture,,,,man,54,makoa,1,10,1,0
makira,10125,2017,.5026389360427856,5444286,ambinanitelo_antanambazaha,-15.038262,50.062737,-15.038262,50.062737,1998,agriculture,business,,,man,47,merina,1,6,1,0
makira,10126,2017,.3855886161327362,1858922.375,ambinanitelo_antanambazaha,-15.03836,50.062945,-15.038262,50.062737,2017,agriculture,,,,man,23,antaimoro,1,3,1,1
makira,10127,2017,.3652629852294922,2511305.75,ambinanitelo_antanambazaha,-15.038225,50.062813,-15.038262,50.062737,1995,agriculture,,,,man,22,betsimisaraka,0,6,0,0
makira,10128,2017,.5406700372695923,6541591.5,ambinanitelo_antanambazaha,-15.038054,50.062582,-15.038262,50.062737,1973,agriculture,,,,man,44,makoa,1,7,1,0
makira,10129,2017,.4367209374904633,15277657,besira,-15.096532,50.054096,-15.096368,50.051949,1996,agriculture,,,,man,43,betsimisaraka,0,9,1,0
makira,10130,2017,.4092082977294922,12156264,besira,-15.096697,50.05408,-15.096368,50.051949,1992,agriculture,,,,woman,41,betsimisaraka,0,3,1,0
makira,10131,2017,.4526296257972717,22971698,besira,-15.096317,50.054133,-15.096368,50.051949,1980,agriculture,,,,man,58,merina,1,6,1,0
makira,10132,2017,.3874976634979248,7337898.5,besira,-15.095721,50.054195,-15.096368,50.051949,1980,agriculture,,,,man,37,betsimisaraka,0,9,1,0
makira,10133,2017,.5728617310523987,26094532,ambodivoangibe_antsahabe,-14.931478,49.890232,-14.931705,49.890575,2013,agriculture,livestock,business,,man,49,betsimisaraka,0,7,1,0
makira,10134,2017,.4525173306465149,7792789,besira,-15.095763,50.054076,-15.096368,50.051949,1984,agriculture,,,,man,33,betsimisaraka,0,9,1,1
makira,10135,2017,.3351675271987915,1448456.5,ambodivoangibe_antsahabe,-14.931431,49.890135,-14.931705,49.890575,2015,agriculture,livestock,,,man,60,betsimisaraka,0,5,1,1
makira,10136,2017,.3658244609832764,4846014.5,besira,-15.096177,50.054301,-15.096368,50.051949,2004,agriculture,,,,man,34,betsimisaraka,0,5,1,0
makira,10137,2017,.3344937264919281,415833.9375,ambodivoangibe_antsahabe,-14.931969,49.891197,-14.931705,49.890575,1979,agriculture,livestock,,,man,38,antaimoro,1,6,1,0
makira,10138,2017,.3358412981033325,4791310,besira,-15.095885,50.053944,-15.096368,50.051949,2015,agriculture,,,,woman,43,makoa,1,7,1,1
makira,10139,2017,.5672469139099121,11680642,ambodivoangibe_antsahabe,-14.931889,49.891174,-14.931705,49.890575,1988,agriculture,livestock,,,man,29,makoa,1,5,1,0
makira,10140,2017,.3365525007247925,17041584,besira,-15.096641,50.048839,-15.096368,50.051949,1988,agriculture,,,,man,62,betsimisaraka,0,5,1,1
makira,10141,2017,.4510200321674347,9386066,besira,-15.096368,50.051949,-15.096368,50.051949,1986,agriculture,,,,man,31,betsimisaraka,0,6,1,1
makira,10142,2017,.2747519910335541,1504713.625,ambodivoangibe_antsahabe,-14.932002,49.890907,-14.931705,49.890575,2016,agriculture,livestock,,,woman,35,betsimisaraka,0,2,1,1
makira,10143,2017,.4530788064002991,7783273.5,besira,-15.096867,50.047941,-15.096368,50.051949,1981,agriculture,,,,man,62,tsimihety,0,7,1,1
makira,10144,2017,.4862811267375946,9651901,ambodivoangibe_antsahabe,-14.931604,49.890345,-14.931705,49.890575,2004,teacher,agriculture,livestock,,man,65,betsimisaraka,0,5,1,1
makira,10145,2017,.4847463965415955,12855916,besira,-15.09666,50.048181,-15.096368,50.051949,1982,agriculture,,,,woman,35,makoa,1,10,1,1
makira,10146,2017,.3960696160793304,1782952.125,ambodivoangibe_antsahabe,-14.931565,49.890043,-14.931705,49.890575,2012,agriculture,livestock,,,man,23,betsimisaraka,0,2,1,1
makira,10147,2017,.4477260112762451,5966580,besira,-15.096784,50.047645,-15.096368,50.051949,2007,agriculture,,,,man,38,betsimisaraka,0,8,1,1
makira,10148,2017,.3612577021121979,2416815.25,antsahabe,-14.948198,49.89336,-15.087287,50.1045,1996,agriculture,livestock,,,man,48,betsimisaraka,0,8,1,1
makira,10149,2017,.631181001663208,6017479.5,marofototra,-15.04866,50.075787,-15.04952,50.07568,1964,agriculture,,,,man,53,betsimisaraka,0,8,1,0
makira,10150,2017,.2458543926477432,1597514.75,antsahabe,-14.948723,49.894011,-15.087287,50.1045,2006,agriculture,livestock,,,man,45,betsimisaraka,0,9,1,1
makira,10151,2017,.6321167945861816,13531454,marofototra,-15.049516,50.075615,-15.04952,50.07568,1963,agriculture,,,,man,54,betsimisaraka,0,7,1,0
makira,10152,2017,.3055586814880371,1012302.4375,antsahabe,-14.948636,49.892935,-15.087287,50.1045,2014,agriculture,livestock,,,man,19,betsimisaraka,0,2,1,1
makira,10153,2017,.5735355019569397,15055314,marofototra,-15.049683,50.075817,-15.04952,50.07568,1952,agriculture,,,,man,65,tsimihety,0,8,1,0
makira,10154,2017,.482762485742569,11534688,ankijanibe,-14.959938,49.851253,-14.960673,49.8517,1995,agriculture,livestock,business,,man,41,sihanaka,1,6,1,0
makira,10155,2017,.3967808485031128,3735381.5,ampahibe,-15.027523,50.0572,-15.027339,50.057037,1975,agriculture,,,,man,42,tsimihety,0,6,1,1
makira,10156,2017,.2428223937749863,984173.875,soanafindra,-14.948004,49.869432,-14.948004,49.869431,1985,agriculture,livestock,,,man,32,betsimisaraka,0,3,1,1
makira,10157,2017,.5091521739959717,2816171.75,antanambao_antsakondrevo,-14.900493,49.958244,-14.900493,49.958244,1990,agriculture,,,,woman,59,betsileo,1,2,1,0
makira,10158,2017,.3660116195678711,6863345.5,ampahibe,-15.027282,50.057254,-15.027339,50.057037,1960,agriculture,,,,man,57,betsimisaraka,0,6,1,1
makira,10159,2017,.627250611782074,21269594,ankijanibe,-14.96013,49.851486,-14.960673,49.8517,1972,agriculture,livestock,,,man,44,betsimisaraka,0,3,1,1
makira,10160,2017,.3351300656795502,5331086,ampahibe,-15.027252,50.057096,-15.027339,50.057037,1965,agriculture,,,,man,64,antaimoro,1,2,1,0
makira,10161,2017,.4416619837284088,13833468,ankijanibe,-14.960591,49.85176,-14.960673,49.8517,2010,agriculture,livestock,,,woman,29,betsimisaraka,0,5,1,1
makira,10162,2017,.6589182615280151,34996688,antanambao_antsakondrevo,-14.900493,49.958244,-14.900493,49.958244,2015,agriculture,livestock,,,man,31,antaimoro,1,6,1,0
makira,10163,2017,.3655998408794403,10460580,ampahibe,-15.027551,50.057072,-15.027339,50.057037,1987,agriculture,,,,man,54,tsimihety,0,8,1,0
makira,10164,2017,.5624181032180786,13359148,ankijanibe,-14.960457,49.851844,-14.960673,49.8517,2008,agriculture,teacher,,,man,31,makoa,1,5,1,1
makira,10165,2017,.655773937702179,21800678,antanambao_antsakondrevo,-14.900493,49.958244,-14.900493,49.958244,1986,agriculture,business,livestock,,man,31,betsimisaraka,0,9,1,0
makira,10166,2017,.4190155267715454,11378874,ampahibe,-15.027088,50.05657,-15.027339,50.057037,1976,livestock,,,,man,64,betsimisaraka,0,2,1,1
makira,10167,2017,.5969679951667786,12351030,ankijanibe,-14.960254,49.851787,-14.960673,49.8517,1998,agriculture,livestock,,,man,44,betsimisaraka,0,3,1,0
makira,10168,2017,.6055399775505066,21837810,antanambao_antsakondrevo,-14.900493,49.958244,-14.900493,49.958244,1987,agriculture,livestock,,,man,53,betsimisaraka,0,9,1,0
makira,10169,2017,.6132884621620178,23030110,ankijanibe,-14.960172,49.851472,-14.960673,49.8517,1999,agriculture,livestock,,,woman,42,tsimihety,0,4,1,1
makira,10170,2017,.7145049571990967,41988508,andampy,-14.912178,49.924797,-14.912178,49.924797,1985,agriculture,livestock,,,man,49,betsileo,1,6,1,0
makira,10171,2017,.3583380281925201,1616409,ankijanibe,-14.959747,49.851436,-14.960673,49.8517,2003,agriculture,,,,man,25,betsimisaraka,0,2,1,1
makira,10172,2017,.5935616493225098,4688184.5,ankijanibe,-14.961148,49.851381,-14.960673,49.8517,2002,business,agriculture,,,man,31,betsimisaraka,0,6,1,1
makira,10173,2017,.51222163438797,4415451,andampy,-14.912178,49.924797,-14.912178,49.924797,2010,teacher,livestock,,,man,30,betsileo,1,5,1,0
makira,10174,2017,.2424480617046356,241917.359375,ankijanibe,-14.96105,49.851329,-14.960673,49.8517,2014,agriculture,,,,man,48,tsimihety,0,4,1,1
makira,10175,2017,.5451993346214294,14270917,andampy,-14.912178,49.924797,-14.912178,49.924797,2015,business,agriculture,livestock,,man,49,betsimisaraka,0,8,1,0
